1480634100 754.49 754.5 753.54 754.49 22.778 22.778 22.778 0 0 0 22.778 16 754.339 754.046 
1480635000 754.16 755.24 754.16 754.55 92.69 92.69 92.69 0 0 0 92.69 53 754.869 754.942 
1480635900 755.02 755.36 754.37 755.36 1.65103 1.65103 1.65103 0 0 0 1.65103 6 754.948 755.081 
1480636800 755.42 755.5 755.15 755.37 24.6126 24.6126 24.6126 0 0 0 24.6126 37 755.397 755.395 
1480637700 755.43 755.98 755.37 755.92 20.5302 20.5302 20.5302 0 0 0 20.5302 34 755.714 755.696 
1480638600 755.92 755.97 755.73 755.9 30.3864 30.3864 30.3864 0 0 0 30.3864 43 755.885 755.886 
1480639500 755.9 757.67 755.9 757.67 209.196 209.196 209.196 0 0 0 209.196 78 757.109 757.237 
1480640400 757.67 762.88 757.67 762.83 456.577 456.577 456.577 0 0 0 456.577 500 760.722 760.705 
1480641300 762.82 763.89 761.57 762.72 260.758 260.758 260.758 0 0 0 260.758 476 762.61 762.511 
1480642200 762.71 769.99 760.89 765.99 1356.56 1356.56 1356.56 0 0 0 1356.56 520 765.699 765.81 
1480643100 765.99 766.27 764.52 766.25 273.219 273.219 273.219 0 0 0 273.219 141 765.747 765.506 
1480644000 765.45 767.46 765 767.38 205.592 205.592 205.592 0 0 0 205.592 149 766.195 766.216 
1480644900 767.11 768.99 766.6 768.99 226.777 226.777 226.777 0 0 0 226.777 173 767.586 767.739 
1480645800 768 769.5 768 769.26 56.9219 56.9219 56.9219 0 0 0 56.9219 54 768.925 769.043 
1480646700 769.29 769.5 768 769.3 131.923 131.923 131.923 0 0 0 131.923 27 768.989 768.877 
1480647600 769.3 769.47 767.43 768.23 48.5609 48.5609 48.5609 0 0 0 48.5609 63 768.448 768.725 
1480648500 767.94 768.6 767.08 768.58 55.1925 55.1925 55.1925 0 0 0 55.1925 95 768.284 767.893 
1480649400 768.58 768.6 767.08 768 81.1547 81.1547 81.1547 0 0 0 81.1547 128 768.123 768.082 
1480650300 768 769.5 767.89 769.5 39.4021 39.4021 39.4021 0 0 0 39.4021 76 768.985 769.052 
1480651200 768.7 769.99 768.7 769.51 96.5724 96.5724 96.5724 0 0 0 96.5724 42 769.399 769.578 
1480652100 769.5 769.5 768.68 768.71 15.115 15.115 15.115 0 0 0 15.115 25 768.892 768.765 
1480653000 768.97 770 768.01 768.01 177.092 177.092 177.092 0 0 0 177.092 193 769.135 769.081 
1480653900 769.03 769.75 769.03 769.74 20.8426 20.8426 20.8426 0 0 0 20.8426 284 769.717 769.691 
1480654800 769.74 770 769.4 769.73 347.273 347.273 347.273 0 0 0 347.273 132 769.879 769.86 
1480655700 769.62 775.1 769.31 775 511.238 511.238 511.238 0 0 0 511.238 185 773.331 773.226 
1480656600 775.1 777.48 774.76 775.7 138.591 138.591 138.591 0 0 0 138.591 93 776.172 776.032 
1480657500 775.82 775.82 770.03 772.53 573.031 573.031 573.031 0 0 0 573.031 203 772.098 773.169 
1480658400 772.45 772.64 770.5 770.8 203.812 203.812 203.812 0 0 0 203.812 96 771.424 771.491 
1480659300 770.55 770.72 765 765.74 816.814 816.814 816.814 0 0 0 816.814 313 768.224 768.29 
1480660200 766.19 767.48 765.5 767.36 118.104 118.104 118.104 0 0 0 118.104 125 766.651 766.661 
1480661100 767.19 769.99 767.19 768.94 97.4852 97.4852 97.4852 0 0 0 97.4852 28 768.827 768.762 
1480662000 768.75 768.75 767.82 768.68 28.6134 28.6134 28.6134 0 0 0 28.6134 42 768.552 768.471 
1480662900 768.67 768.75 767.85 768.66 65.5541 65.5541 65.5541 0 0 0 65.5541 59 768.578 768.365 
1480663800 768.66 768.66 768.18 768.31 62.9618 62.9618 62.9618 0 0 0 62.9618 92 768.462 768.5 
1480664700 768.3 769.75 768.02 769.73 139.851 139.851 139.851 0 0 0 139.851 136 768.866 769.118 
1480665600 769.73 769.75 769 769.41 49.754 49.754 49.754 0 0 0 49.754 51 769.519 769.507 
1480666500 769.22 770.15 769.2 769.2 170.441 170.441 170.441 0 0 0 170.441 82 769.635 769.649 
1480667400 769.21 770.41 769.1 770.4 34.3118 34.3118 34.3118 0 0 0 34.3118 59 769.681 769.43 
1480668300 770.4 775 770.4 773.5 533.061 533.061 533.061 0 0 0 533.061 251 772.742 773.029 
1480669200 773.51 775.32 773.5 773.82 72.0067 72.0067 72.0067 0 0 0 72.0067 143 774.053 774.358 
1480670100 773.84 776.75 773.8 774.23 94.5071 94.5071 94.5071 0 0 0 94.5071 109 774.676 774.865 
1480671000 775.52 775.52 773.24 774.24 109.999 109.999 109.999 0 0 0 109.999 70 774.558 774.166 
1480671900 774.24 774.25 772.51 773.2 81.2734 81.2734 81.2734 0 0 0 81.2734 71 773.714 773.828 
1480672800 773.2 773.73 772.52 773 29.1572 29.1572 29.1572 0 0 0 29.1572 31 773.357 773.267 
1480673700 772.88 772.88 771.78 771.78 52.0677 52.0677 52.0677 0 0 0 52.0677 48 772.349 772.33 
1480674600 771.67 772.95 769.1 771.01 376.046 376.046 376.046 0 0 0 376.046 109 771.444 770.714 
1480675500 771 771.89 768.72 771.89 53.6155 53.6155 53.6155 0 0 0 53.6155 47 770.078 769.917 
1480676400 771.87 772 771.01 771.22 29.592 29.592 29.592 0 0 0 29.592 37 771.581 771.46 
1480677300 771.37 771.4 771.2 771.28 24.4966 24.4966 24.4966 0 0 0 24.4966 40 771.248 771.223 
1480678200 771.22 771.31 771 771.04 61.4284 61.4284 61.4284 0 0 0 61.4284 75 771.1 771.034 
1480679100 771 771.01 771 771 15.9601 15.9601 15.9601 0 0 0 15.9601 73 771.001 771 
1480680000 771 771 770.5 770.5 184.147 184.147 184.147 0 0 0 184.147 94 770.79 770.972 
1480680900 770.5 771.11 770.5 771.1 155.728 155.728 155.728 0 0 0 155.728 68 770.702 770.655 
1480681800 770.92 770.92 769.51 770.6 74.8513 74.8513 74.8513 0 0 0 74.8513 29 770.369 770.037 
1480682700 770.6 770.85 770 770.67 32.5424 32.5424 32.5424 0 0 0 32.5424 54 770.593 770.46 
1480683600 770.61 772 770.34 770.56 82.4385 82.4385 82.4385 0 0 0 82.4385 83 770.764 771.161 
1480684500 770.59 770.77 770.52 770.52 35.751 35.751 35.751 0 0 0 35.751 78 770.563 770.549 
1480685400 770.52 772.27 770.17 772.27 30.8872 30.8872 30.8872 0 0 0 30.8872 52 770.923 770.771 
1480686300 772.21 772.75 772.21 772.71 49.0293 49.0293 49.0293 0 0 0 49.0293 47 772.662 772.605 
1480687200 772.71 772.75 771.83 772.75 35.4791 35.4791 35.4791 0 0 0 35.4791 49 772.654 772.589 
1480688100 772.75 773.91 772.75 773.04 46.7974 46.7974 46.7974 0 0 0 46.7974 115 773.255 773.518 
1480689000 773.04 774.26 773.02 773.51 78.9646 78.9646 78.9646 0 0 0 78.9646 195 773.663 773.82 
1480689900 773.52 774.75 773 774.72 69.7206 69.7206 69.7206 0 0 0 69.7206 98 773.633 773.591 
1480690800 774.72 774.95 774.01 774.95 89.6728 89.6728 89.6728 0 0 0 89.6728 100 774.668 774.564 
1480691700 774.94 779.21 768.75 770.02 1055.02 1055.02 1055.02 0 0 0 1055.02 486 775.775 774.819 
1480692600 770.02 774.99 770 773.23 374.08 374.08 374.08 0 0 0 374.08 316 772.685 772.193 
1480693500 773.01 773.59 770 771.21 377.412 377.412 377.412 0 0 0 377.412 338 772.743 771.919 
1480694400 771.21 771.58 769.01 771.14 182.608 182.608 182.608 0 0 0 182.608 255 770.721 770.496 
1480695300 771.14 772.42 769.93 771.04 119.95 119.95 119.95 0 0 0 119.95 183 771.465 771.021 
1480696200 771.04 772.49 770.73 772.14 30.4568 30.4568 30.4568 0 0 0 30.4568 69 771.795 771.721 
1480697100 771.9 772.49 771.9 772.31 38.1561 38.1561 38.1561 0 0 0 38.1561 97 772.357 772.379 
1480698000 772.31 772.46 771.24 772.23 36.284 36.284 36.284 0 0 0 36.284 155 772.273 772.233 
1480698900 772.23 772.38 772.23 772.37 15.3041 15.3041 15.3041 0 0 0 15.3041 223 772.297 772.298 
1480699800 772.37 772.38 772.23 772.23 42.6847 42.6847 42.6847 0 0 0 42.6847 244 772.292 772.319 
1480700700 772.23 772.29 771.6 772.29 15.3419 15.3419 15.3419 0 0 0 15.3419 183 771.954 771.986 
1480701600 772.29 772.3 771.96 772.29 13.7263 13.7263 13.7263 0 0 0 13.7263 144 772.184 772.204 
1480702500 772.3 772.3 771.95 772.16 44.4319 44.4319 44.4319 0 0 0 44.4319 239 772.07 772.109 
1480703400 772.16 772.3 768.06 769.99 276.953 276.953 276.953 0 0 0 276.953 270 771.723 770.852 
1480704300 769.99 770 768.18 769.77 68.0528 68.0528 68.0528 0 0 0 68.0528 81 769.834 768.922 
1480705200 769.77 769.91 767.76 769.57 67.2063 67.2063 67.2063 0 0 0 67.2063 109 769.363 768.779 
1480706100 769.57 769.58 769.57 769.58 15.6391 15.6391 15.6391 0 0 0 15.6391 38 769.573 769.571 
1480707000 769.58 769.58 768 768.67 24.1045 24.1045 24.1045 0 0 0 24.1045 73 769.217 768.891 
1480707900 768.67 769.14 767.76 768.35 9.96848 9.96848 9.96848 0 0 0 9.96848 34 768.72 768.646 
1480708800 768.46 769.51 768.4 769.49 16.5565 16.5565 16.5565 0 0 0 16.5565 38 769.193 769.223 
1480709700 769.49 769.49 769.27 769.27 11.6292 11.6292 11.6292 0 0 0 11.6292 44 769.415 769.357 
1480710600 769.48 769.6 769.18 769.6 24.9987 24.9987 24.9987 0 0 0 24.9987 33 769.379 769.303 
1480711500 769.6 770 769.59 770 11.3602 11.3602 11.3602 0 0 0 11.3602 62 769.698 769.755 
1480712400 770 770.53 769.75 770.31 37.053 37.053 37.053 0 0 0 37.053 87 770.227 770.174 
1480713300 769.95 770.53 769.5 770.52 120.891 120.891 120.891 0 0 0 120.891 206 769.916 769.743 
1480714200 770.53 771.97 770.53 771.96 50.0422 50.0422 50.0422 0 0 0 50.0422 71 771.652 771.343 
1480715100 771.96 775 771.96 774.99 152.779 152.779 152.779 0 0 0 152.779 185 773.261 773.661 
1480716000 774.99 774.99 773.42 773.67 37.7977 37.7977 37.7977 0 0 0 37.7977 300 773.695 773.782 
1480716900 773.67 774.06 773.67 773.76 21.6075 21.6075 21.6075 0 0 0 21.6075 264 773.684 773.736 
1480717800 773.76 773.79 773.76 773.78 15.0458 15.0458 15.0458 0 0 0 15.0458 254 773.768 773.768 
1480718700 773.79 773.9 773.78 773.81 36.5823 36.5823 36.5823 0 0 0 36.5823 249 773.798 773.834 
1480719600 773.81 775.17 773.81 775 92.7588 92.7588 92.7588 0 0 0 92.7588 263 774.89 774.892 
1480720500 775 775 773.78 774.01 67.3984 67.3984 67.3984 0 0 0 67.3984 293 774.539 774.333 
1480721400 774.01 774.04 773.64 773.87 157.579 157.579 157.579 0 0 0 157.579 250 773.981 773.967 
1480722300 773.87 775.87 773.87 774.88 109.687 109.687 109.687 0 0 0 109.687 284 774.545 774.637 
1480723200 774.87 774.87 774.6 774.6 93.8638 93.8638 93.8638 0 0 0 93.8638 290 774.628 774.673 
1480724100 774.6 774.6 773.86 773.86 38.9907 38.9907 38.9907 0 0 0 38.9907 241 773.894 773.996 
1480725000 773.86 774.01 773.48 773.7 41.605 41.605 41.605 0 0 0 41.605 212 773.914 773.923 
1480725900 773.7 773.78 772.1 773.07 94.1508 94.1508 94.1508 0 0 0 94.1508 91 773.252 772.84 
1480726800 772.89 772.91 772.1 772.5 15.6263 15.6263 15.6263 0 0 0 15.6263 72 772.74 772.755 
1480727700 772.69 772.75 771.5 771.5 89.621 89.621 89.621 0 0 0 89.621 47 772.237 771.938 
1480728600 771.78 771.78 770.87 770.93 32.9589 32.9589 32.9589 0 0 0 32.9589 53 771.282 771.294 
1480729500 770.93 771.83 770.28 770.64 39.235 39.235 39.235 0 0 0 39.235 23 771.045 771.204 
1480730400 770.64 770.72 770.62 770.72 9.51668 9.51668 9.51668 0 0 0 9.51668 39 770.673 770.689 
1480731300 770.71 771.55 770.71 771.55 62.0395 62.0395 62.0395 0 0 0 62.0395 29 770.997 771.176 
1480732200 771.61 771.87 771.38 771.63 56.1004 56.1004 56.1004 0 0 0 56.1004 30 771.554 771.581 
1480733100 771.63 771.63 771.38 771.63 4.65382 4.65382 4.65382 0 0 0 4.65382 11 771.528 771.506 
1480734000 771.63 773.55 771.63 773.01 179.036 179.036 179.036 0 0 0 179.036 40 772.758 772.691 
1480734900 773.01 773.06 773 773.06 13.779 13.779 13.779 0 0 0 13.779 18 773.023 773.008 
1480735800 773.09 773.15 772.7 772.93 77.2923 77.2923 77.2923 0 0 0 77.2923 29 772.88 772.886 
1480736700 772.82 772.85 772.82 772.84 5.6415 5.6415 5.6415 0 0 0 5.6415 5 772.834 772.841 
1480737600 772.71 772.71 772.66 772.66 1.20626 1.20626 1.20626 0 0 0 1.20626 5 772.7 772.699 
1480738500 772.76 772.83 772.02 772.59 18.0955 18.0955 18.0955 0 0 0 18.0955 31 772.69 772.714 
1480739400 772.54 772.83 771.55 771.55 65.1586 65.1586 65.1586 0 0 0 65.1586 34 771.737 771.764 
1480740300 771.59 771.59 771.58 771.58 3.75074 3.75074 3.75074 0 0 0 3.75074 2 771.585 771.585 
1480741200 771.67 771.68 771.67 771.67 5.09635 5.09635 5.09635 0 0 0 5.09635 9 771.676 771.677 
1480742100 771.55 771.55 770.65 770.66 36.3416 36.3416 36.3416 0 0 0 36.3416 33 770.917 771.067 
1480743000 770.66 770.66 769.21 769.21 162.569 162.569 162.569 0 0 0 162.569 220 769.795 769.931 
1480743900 769.21 769.21 762.04 762.46 800.482 800.482 800.482 0 0 0 800.482 215 765.682 765.141 
1480744800 762.57 764.99 761.31 764.97 115.963 115.963 115.963 0 0 0 115.963 89 763.024 763.096 
1480745700 764.98 764.98 763.73 764.98 15.6477 15.6477 15.6477 0 0 0 15.6477 31 764.814 764.878 
1480746600 764.86 764.94 764.62 764.87 7.43439 7.43439 7.43439 0 0 0 7.43439 17 764.838 764.847 
1480747500 764.6 764.6 758.23 759.68 653.65 653.65 653.65 0 0 0 653.65 215 760.478 760.363 
1480748400 759.74 762.49 759.74 760.01 101.469 101.469 101.469 0 0 0 101.469 58 761.086 761.169 
1480749300 760.31 762.28 759.72 761.19 63.6667 63.6667 63.6667 0 0 0 63.6667 27 760.981 761.133 
1480750200 761.97 761.97 757.5 757.5 205.865 205.865 205.865 0 0 0 205.865 90 758.947 758.326 
1480751100 757.51 759.15 755.98 758.25 154.765 154.765 154.765 0 0 0 154.765 82 757.23 757.258 
1480752000 757.86 759.99 757.86 759.99 92.2528 92.2528 92.2528 0 0 0 92.2528 36 759.498 759.605 
1480752900 759.93 762.26 759.93 761.51 52.3242 52.3242 52.3242 0 0 0 52.3242 34 760.636 760.348 
1480753800 761.3 761.3 759.46 760.97 14.8729 14.8729 14.8729 0 0 0 14.8729 28 760.65 760.718 
1480754700 761.49 761.95 760.59 761.95 16.9709 16.9709 16.9709 0 0 0 16.9709 17 761.377 761.382 
1480755600 760.96 761.17 760.33 760.79 1.70113 1.70113 1.70113 0 0 0 1.70113 8 760.853 760.885 
1480756500 761.37 762.36 761.06 761.46 58.953 58.953 58.953 0 0 0 58.953 72 761.49 761.77 
1480757400 761.9 761.9 761 761.09 62.5999 62.5999 62.5999 0 0 0 62.5999 49 761.236 761.134 
1480758300 761.09 762.37 761.01 762.37 2.62645 2.62645 2.62645 0 0 0 2.62645 19 761.374 761.166 
1480759200 762.38 762.5 762.02 762.49 71.6228 71.6228 71.6228 0 0 0 71.6228 78 762.358 762.451 
1480760100 762.5 764.19 762.49 763.82 139.329 139.329 139.329 0 0 0 139.329 304 763.493 763.451 
1480761000 763.76 764.58 763.46 763.94 123.889 123.889 123.889 0 0 0 123.889 309 764.318 763.959 
1480761900 764.41 764.87 763.95 764.13 12.756 12.756 12.756 0 0 0 12.756 28 764.565 764.267 
1480762800 764.21 764.26 762.91 763.44 74.2688 74.2688 74.2688 0 0 0 74.2688 47 763.848 763.531 
1480763700 763.7 763.75 763.44 763.52 4.30429 4.30429 4.30429 0 0 0 4.30429 14 763.666 763.626 
1480764600 763.66 763.85 763.29 763.85 2.42224 2.42224 2.42224 0 0 0 2.42224 12 763.67 763.666 
1480765500 763.85 764 763.85 763.98 13.0922 13.0922 13.0922 0 0 0 13.0922 35 763.922 763.947 
1480766400 764 765 764 764.99 38.5983 38.5983 38.5983 0 0 0 38.5983 35 764.83 764.956 
1480767300 764.9 764.9 762.99 763 113.343 113.343 113.343 0 0 0 113.343 58 763.61 763.578 
1480768200 763.01 765 762.67 764.63 212.3 212.3 212.3 0 0 0 212.3 65 763.73 763.734 
1480769100 764.37 765.34 764.37 765.33 55.1135 55.1135 55.1135 0 0 0 55.1135 20 764.993 764.841 
1480770000 765.34 768 765.34 768 137.931 137.931 137.931 0 0 0 137.931 69 767.191 767.419 
1480770900 768.01 768.21 767.4 767.63 38.3972 38.3972 38.3972 0 0 0 38.3972 31 767.809 768.007 
1480771800 767.5 767.63 767.3 767.31 38.2492 38.2492 38.2492 0 0 0 38.2492 64 767.434 767.454 
1480772700 767.3 767.63 767.3 767.63 13.6587 13.6587 13.6587 0 0 0 13.6587 12 767.547 767.57 
1480773600 768.23 768.96 767.2 767.63 74.215 74.215 74.215 0 0 0 74.215 39 768.249 767.842 
1480774500 767.21 767.97 767.11 767.97 32.1687 32.1687 32.1687 0 0 0 32.1687 62 767.195 767.177 
1480775400 767.96 768.94 767.12 768.65 10.4179 10.4179 10.4179 0 0 0 10.4179 16 767.941 767.903 
1480776300 768.68 768.69 767.53 767.76 1.54297 1.54297 1.54297 0 0 0 1.54297 10 768.46 768.599 
1480777200 767.87 767.87 767.26 767.83 24.0229 24.0229 24.0229 0 0 0 24.0229 23 767.72 767.613 
1480778100 767.82 767.82 767 767 67.8066 67.8066 67.8066 0 0 0 67.8066 54 767.15 767.124 
1480779000 767.01 767.01 763.49 764.76 152.574 152.574 152.574 0 0 0 152.574 78 765.209 766.093 
1480779900 764.76 764.76 763.5 764.15 31.1262 31.1262 31.1262 0 0 0 31.1262 116 764.149 764.054 
1480780800 764.15 764.76 763.91 763.97 71.3998 71.3998 71.3998 0 0 0 71.3998 106 764.343 764.344 
1480781700 763.94 764 763.91 763.99 11.3557 11.3557 11.3557 0 0 0 11.3557 81 763.947 763.958 
1480782600 764 764 762.6 762.6 85.7387 85.7387 85.7387 0 0 0 85.7387 125 763.664 763.541 
1480783500 762.6 764 762.6 763.99 17.6726 17.6726 17.6726 0 0 0 17.6726 100 763.35 763.156 
1480784400 763.99 764 762.52 762.54 71.2133 71.2133 71.2133 0 0 0 71.2133 118 762.951 763.108 
1480785300 762.9 763.96 762.54 763.96 12.8339 12.8339 12.8339 0 0 0 12.8339 88 763.271 763.383 
1480786200 763.99 764.64 763.58 764.49 54.6203 54.6203 54.6203 0 0 0 54.6203 88 764.109 764.036 
1480787100 764.49 764.5 764.49 764.5 6.25986 6.25986 6.25986 0 0 0 6.25986 46 764.493 764.495 
1480788000 764.49 764.77 764.49 764.77 15.7697 15.7697 15.7697 0 0 0 15.7697 8 764.631 764.548 
1480788900 764.77 764.77 764.76 764.77 12.7918 12.7918 12.7918 0 0 0 12.7918 14 764.769 764.77 
1480789800 764.76 765.9 764.76 765.89 1.59525 1.59525 1.59525 0 0 0 1.59525 7 765.411 765.205 
1480790700 765.9 765.9 763.91 764.43 51.5415 51.5415 51.5415 0 0 0 51.5415 18 765.246 765.378 
1480791600 764.29 764.29 764.04 764.13 6.72453 6.72453 6.72453 0 0 0 6.72453 7 764.136 764.094 
1480792500 764.19 764.22 764.14 764.21 2.41141 2.41141 2.41141 0 0 0 2.41141 6 764.185 764.206 
1480793400 764.21 765.9 763.03 764.17 64.0767 64.0767 64.0767 0 0 0 64.0767 45 764.362 764.442 
1480794300 764.51 765.21 764.51 765.19 4.1527 4.1527 4.1527 0 0 0 4.1527 13 764.928 764.943 
1480795200 765.19 765.29 763.1 763.82 46.3319 46.3319 46.3319 0 0 0 46.3319 69 764.529 764.464 
1480796100 763.81 764.54 763.81 764.27 5.53663 5.53663 5.53663 0 0 0 5.53663 37 764.452 764.365 
1480797000 764.07 764.08 763.5 764.07 3.11044 3.11044 3.11044 0 0 0 3.11044 16 764 764.067 
1480797900 764.08 764.99 764.08 764.75 17.1435 17.1435 17.1435 0 0 0 17.1435 17 764.533 764.203 
1480798800 764.75 764.77 763.91 763.91 14.0513 14.0513 14.0513 0 0 0 14.0513 11 764.634 764.74 
1480799700 763.92 763.92 763.92 763.92 4.90329 4.90329 4.90329 0 0 0 4.90329 9 763.92 763.92 
1480800600 763.92 763.92 763.91 763.92 11.5286 11.5286 11.5286 0 0 0 11.5286 11 763.917 763.911 
1480801500 763.92 764.77 763.91 764.6 20.7034 20.7034 20.7034 0 0 0 20.7034 38 764.007 764.024 
1480802400 764.63 764.85 764.08 764.08 5.77563 5.77563 5.77563 0 0 0 5.77563 20 764.513 764.673 
1480803300 764.07 764.99 764.07 764.99 14.9093 14.9093 14.9093 0 0 0 14.9093 15 764.839 764.901 
1480804200 764.99 764.99 764.98 764.98 20.8162 20.8162 20.8162 0 0 0 20.8162 5 764.988 764.99 
1480805100 764.99 765 764.98 764.99 4.62891 4.62891 4.62891 0 0 0 4.62891 35 764.99 764.989 
1480806000 764.74 764.74 764.39 764.39 4.40156 4.40156 4.40156 0 0 0 4.40156 18 764.491 764.614 
1480806900 764.39 764.82 764.38 764.41 2.37202 2.37202 2.37202 0 0 0 2.37202 23 764.436 764.401 
1480807800 764.41 766 764.41 766 6.41138 6.41138 6.41138 0 0 0 6.41138 30 765.082 765.228 
